행정코드,행정구역명,최하위행정구역명,생성일자,변경전행정구역코드
4825033021,경상남도 김해시 진례면 청천리,청천리,1995-05-10,4878035021
4825033023,경상남도 김해시 진례면 송정리,송정리,1995-05-10,4878035023
4825025025,경상남도 김해시 진영읍 좌곤리,좌곤리,1995-05-10,4878025025
4825025026,경상남도 김해시 진영읍 진영리,진영리,1995-05-10,4878025026
4825025027,경상남도 김해시 진영읍 여래리,여래리,1995-05-10,4878025027
4825025029,경상남도 김해시 진영읍 신용리,신용리,1995-05-10,4878025029
4825025031,경상남도 김해시 진영읍 내룡리,내룡리,1995-05-10,4878025031
4825025032,경상남도 김해시 진영읍 죽곡리,죽곡리,1995-05-10,4878025032
4723000000,경상북도 영천시,영천시,1988-04-23,19370000
4721035029,경상북도 영주시 안정면 안심리,안심리,1995-01-01,4791035043
4723012000,경상북도 영천시 대전동,대전동,1998-10-20,19372000
4721037027,경상북도 영주시 순흥면 배점리,배점리,1995-01-01,4791037027
4721037028,경상북도 영주시 순흥면 덕현리,덕현리,1995-01-01,4791037028
4723012400,경상북도 영천시 오수동,오수동,1998-10-20,19372400
4723010700,경상북도 영천시 교촌동,교촌동,1998-10-20,19370700
4723010800,경상북도 영천시 과전동,과전동,1988-04-23,19370800
4723011000,경상북도 영천시 화룡동,화룡동,1998-10-20,19371000
4723011100,경상북도 영천시 도동,도동,1998-10-20,19371100
4723011300,경상북도 영천시 완산동,완산동,1988-04-23,19371300
4723011400,경상북도 영천시 범어동,범어동,1998-10-20,19371400
4723011600,경상북도 영천시 봉동,봉동,1998-10-20,19371600
4889041028,경상남도 합천군 대양면 양산리,양산리,1988-04-23,20251208
4784032056,경상북도 성주군 용암면 대봉리,대봉리,1988-10-01,19230318
4784032057,경상북도 성주군 용암면 상신리,상신리,1988-10-01,19230319
4784033000,경상북도 성주군 수륜면,수륜면,1988-04-23,19230400
4678033025,전라남도 보성군 겸백면 도안리,도안리,1988-04-23,18130505
4725013500,경상북도 상주시 남장동,남장동,1988-04-23,19383500
4725013600,경상북도 상주시 남적동,남적동,1988-04-23,19383600
4725025000,경상북도 상주시 함창읍,함창읍,1995-01-01,4788025000
4725025022,경상북도 상주시 함창읍 오동리,오동리,1995-01-01,4788025022
4725025024,경상북도 상주시 함창읍 증촌리,증촌리,1995-01-01,4788025024
4822031028,경상남도 통영시 용남면 어의리,어의리,1995-01-01,4880031028
4719034026,경상북도 구미시 해평면 금산리,금산리,1995-01-01,4787034040
4719032029,경상북도 구미시 옥성면 대원리,대원리,1995-01-01,4787032039
4719033000,경상북도 구미시 도개면,도개면,1995-01-01,4787033000
4719033021,경상북도 구미시 도개면 가산리,가산리,1995-01-01,4787033030
4719033023,경상북도 구미시 도개면 월림리,월림리,1995-01-01,4787033032
4833032000,경상남도 양산시 원동면,원동면,1996-03-01,4876033000
4833032022,경상남도 양산시 원동면 용당리,용당리,1996-03-01,4876033025
4182025000,경기도 가평군 가평읍,가평읍,1988-04-23,13200100
4182025021,경기도 가평군 가평읍 읍내리,읍내리,1988-04-23,13200101
4874039025,경상남도 창녕군 장마면 산지리,산지리,1988-04-23,20101105
4874039027,경상남도 창녕군 장마면 동정리,동정리,1988-04-23,20101107
4827038029,경상남도 밀양시 무안면 판곡리,판곡리,1995-01-01,4875038029
4827037025,경상남도 밀양시 초동면 반월리,반월리,1995-01-01,4875037025
4827037026,경상남도 밀양시 초동면 검암리,검암리,1995-01-01,4875037026
4827037028,경상남도 밀양시 초동면 성만리,성만리,1995-01-01,4875037028
4827037029,경상남도 밀양시 초동면 신호리,신호리,1995-01-01,4875037029
4723038039,경상북도 영천시 고경면 상덕리,상덕리,1995-01-01,4780038069
4723038040,경상북도 영천시 고경면 가수리,가수리,1995-01-01,4780038070
4723038042,경상북도 영천시 고경면 삼산리,삼산리,1995-01-01,4780038072
4723038044,경상북도 영천시 고경면 오룡리,오룡리,1995-01-01,4780038074
4476031028,충청남도 부여군 규암면 금암리,금암리,1988-04-23,16080208
4476031029,충청남도 부여군 규암면 신리,신리,1988-04-23,16080209
4476031031,충청남도 부여군 규암면 진변리,진변리,1988-04-23,16080211
4476031032,충청남도 부여군 규암면 규암리,규암리,1988-04-23,16080212
4476025042,충청남도 부여군 부여읍 현북리,현북리,1988-04-23,16080122
4476031000,충청남도 부여군 규암면,규암면,1988-04-23,16080200
4476031022,충청남도 부여군 규암면 나복리,나복리,1988-04-23,16080202
4476031023,충청남도 부여군 규암면 모리,모리,1988-04-23,16080203
4476031025,충청남도 부여군 규암면 호암리,호암리,1988-04-23,16080205
4476025041,충청남도 부여군 부여읍 왕포리,왕포리,1988-04-23,16080121
4161035023,경기도 광주시 남종면 이석리,이석리,2001-03-20,4179036023
4161035025,경기도 광주시 남종면 귀여리,귀여리,2001-03-20,4179036025
4161035026,경기도 광주시 남종면 검천리,검천리,2001-03-20,4179036026
4161035028,경기도 광주시 남종면 우천리,우천리,2001-03-20,4179036028
4159035023,경기도 화성시 서신면 광평리,광평리,2001-03-21,4175038023
4159035024,경기도 화성시 서신면 장외리,장외리,2001-03-21,4175038024
4159034023,경기도 화성시 송산면 삼존리,삼존리,2001-03-21,4175037023
4159032026,경기도 화성시 비봉면 쌍학리,쌍학리,2001-03-21,4175034026
4159032027,경기도 화성시 비봉면 청요리,청요리,2001-03-21,4175034027
4159032028,경기도 화성시 비봉면 자안리,자안리,2001-03-21,4175034028
4159033021,경기도 화성시 마도면 석교리,석교리,2001-03-21,4175036021
4159033023,경기도 화성시 마도면 송정리,송정리,2001-03-21,4175036023
4159033024,경기도 화성시 마도면 쌍송리,쌍송리,2001-03-21,4175036024
4159033026,경기도 화성시 마도면 슬항리,슬항리,2001-03-21,4175036026
4159033027,경기도 화성시 마도면 해문리,해문리,2001-03-21,4175036027
4159033029,경기도 화성시 마도면 금당리,금당리,2001-03-21,4175036029
4673034021,전라남도 구례군 마산면 마산리,마산리,1988-04-23,18080501
4681031000,전라남도 강진군 군동면,군동면,1988-04-23,18160200
4683037000,전라남도 영암군 서호면,서호면,1988-04-23,18180800
4683037022,전라남도 영암군 서호면 화송리,화송리,1988-04-23,18180802
4683037023,전라남도 영암군 서호면 청용리,청용리,1988-04-23,18180803
4683037025,전라남도 영암군 서호면 장천리,장천리,1988-04-23,18180805
4683037026,전라남도 영암군 서호면 쌍풍리,쌍풍리,1988-04-23,18180806
4683037028,전라남도 영암군 서호면 성재리,성재리,1988-04-23,18180808
4683037029,전라남도 영암군 서호면 금강리,금강리,1988-04-23,18180809
4683038000,전라남도 영암군 학산면,학산면,1988-04-23,18180900
4683038021,전라남도 영암군 학산면 묵동리,묵동리,1988-04-23,18180901
4683038022,전라남도 영암군 학산면 상월리,상월리,1988-04-23,18180902
4723039025,경상북도 영천시 북안면 명주리,명주리,1995-01-01,4780039049
4723039027,경상북도 영천시 북안면 신대리,신대리,1995-01-01,4780039051
4723039028,경상북도 영천시 북안면 신리리,신리리,1995-01-01,4780039052
4723039030,경상북도 영천시 북안면 도천리,도천리,1995-01-01,4780039054
4723039031,경상북도 영천시 북안면 옥천리,옥천리,1995-01-01,4780039055
4723039033,경상북도 영천시 북안면 고지리,고지리,1995-01-01,4780039057
4723039034,경상북도 영천시 북안면 임포리,임포리,1995-01-01,4780039058
4723039036,경상북도 영천시 북안면 자포리,자포리,1995-01-01,4780039060
4725012800,경상북도 상주시 초산동,초산동,1988-04-23,19382800
4725013100,경상북도 상주시 부원동,부원동,1988-04-23,19383100
4725013200,경상북도 상주시 죽전동,죽전동,1988-04-23,19383200
4725013300,경상북도 상주시 만산동,만산동,1988-04-23,19383300
4822031023,경상남도 통영시 용남면 장문리,장문리,1995-01-01,4880031023
4822031024,경상남도 통영시 용남면 삼화리,삼화리,1995-01-01,4880031024
4822031025,경상남도 통영시 용남면 원평리,원평리,1995-01-01,4880031025
4822031026,경상남도 통영시 용남면 장평리,장평리,1995-01-01,4880031026
4827038028,경상남도 밀양시 무안면 동산리,동산리,1995-01-01,4875038028
4827038023,경상남도 밀양시 무안면 삼태리,삼태리,1995-01-01,4875038023
4874039024,경상남도 창녕군 장마면 초곡리,초곡리,1988-04-23,20101104
4723035023,경상북도 영천시 화남면 신호리,신호리,1995-01-01,4780035034
4723035024,경상북도 영천시 화남면 사천리,사천리,1995-01-01,4780035035
4723035026,경상북도 영천시 화남면 선천리,선천리,1995-01-01,4780035037
4723035027,경상북도 영천시 화남면 삼창리,삼창리,1995-01-01,4780035038
4723035029,경상북도 영천시 화남면 안천리,안천리,1995-01-01,4780035040
4723035030,경상북도 영천시 화남면 온천리,온천리,1995-01-01,4780035041
4723035032,경상북도 영천시 화남면 용계리,용계리,1995-01-01,4780035043
4723036000,경상북도 영천시 자양면,자양면,1995-01-01,4780036000
4723036021,경상북도 영천시 자양면 보현리,보현리,1995-01-01,4780036030
4723038035,경상북도 영천시 고경면 동도리,동도리,1995-01-01,4780038065
4723038036,경상북도 영천시 고경면 차당리,차당리,1995-01-01,4780038066
4824035029,경상남도 사천시 곤양면 가화리,가화리,1995-05-10,4883035029
4824035031,경상남도 사천시 곤양면 중항리,중항리,1995-05-10,4883035031
4824035032,경상남도 사천시 곤양면 무고리,무고리,1995-05-10,4883035032
4824036000,경상남도 사천시 곤명면,곤명면,1995-05-10,4883036000
4824034025,경상남도 사천시 축동면 반용리,반용리,1995-05-10,4883034025
4824033021,경상남도 사천시 용현면 송지리,송지리,1995-05-10,4883033021
4824033022,경상남도 사천시 용현면 선진리,선진리,1995-05-10,4883033022
4824033024,경상남도 사천시 용현면 신촌리,신촌리,1995-05-10,4883033024
4824033025,경상남도 사천시 용현면 온정리,온정리,1995-05-10,4883033025
4824033027,경상남도 사천시 용현면 석계리,석계리,1995-05-10,4883033027
4824033028,경상남도 사천시 용현면 구월리,구월리,1995-05-10,4883033028
4824033031,경상남도 사천시 용현면 주문리,주문리,1995-05-10,4883033031
4776031045,경상북도 영양군 입암면 병옥리,병옥리,1988-10-01,19150212
4776031046,경상북도 영양군 입암면 흥구리,흥구리,1988-10-01,19150213
4776032000,경상북도 영양군 청기면,청기면,1988-04-23,19150300
4790041042,경상북도 예천군 풍양면 효갈리,효갈리,1988-10-01,19291215
4723025028,경상북도 영천시 금호읍 신월리,신월리,1995-01-01,4780025028
4723032027,경상북도 영천시 신녕면 화성리,화성리,1995-01-01,4780032038
4723032028,경상북도 영천시 신녕면 완전리,완전리,1995-01-01,4780032039
4723032031,경상북도 영천시 신녕면 가천리,가천리,1995-01-01,4780032042
4723033000,경상북도 영천시 화산면,화산면,1995-01-01,4780033000
4723033022,경상북도 영천시 화산면 덕암리,덕암리,1995-01-01,4780033037
4711300000,경상북도 포항시 북구,포항시 북구,1995-01-01,4711000000
4711310200,경상북도 포항시 북구 신흥동,신흥동,1995-01-01,4711010200
4711133000,경상북도 포항시 남구 장기면,장기면,1995-01-01,4778038500
4711133021,경상북도 포항시 남구 장기면 읍내리,읍내리,1995-01-01,4778038521
4711133022,경상북도 포항시 남구 장기면 마현리,마현리,1995-01-01,4778038522
4711133024,경상북도 포항시 남구 장기면 영암리,영암리,1995-01-01,4778038524
4825032026,경상남도 김해시 주촌면 양동리,양동리,1995-05-10,4878034026
4773046037,경상북도 의성군 안평면 석탑리,석탑리,1988-10-01,19121704
4773046039,경상북도 의성군 안평면 신안리,신안리,1988-10-01,19121706
4773046040,경상북도 의성군 안평면 대사리,대사리,1988-10-01,19121707
4723011700,경상북도 영천시 본촌동,본촌동,1998-10-20,19371700
4723011900,경상북도 영천시 괴연동,괴연동,1998-10-20,19371900
4721038000,경상북도 영주시 단산면,단산면,1995-01-01,4791038000
4713032028,경상북도 경주시 양남면 읍천리,읍천리,1995-01-01,4779532028
4889041030,경상남도 합천군 대양면 백암리,백암리,1988-04-23,20251210
4889041031,경상남도 합천군 대양면 오산리,오산리,1988-04-23,20251211
4889042021,경상남도 합천군 쌍백면 대곡리,대곡리,1988-04-23,20251301
4889042023,경상남도 합천군 쌍백면 평구리,평구리,1988-04-23,20251303
4889042024,경상남도 합천군 쌍백면 평지리,평지리,1988-04-23,20251304
4889037030,경상남도 합천군 쌍책면 오서리,오서리,1988-04-23,20250810
4889038000,경상남도 합천군 덕곡면,덕곡면,1988-04-23,20250900
4889038022,경상남도 합천군 덕곡면 장리,장리,1988-04-23,20250902
4889038024,경상남도 합천군 덕곡면 학리,학리,1988-04-23,20250904
4889038025,경상남도 합천군 덕곡면 율지리,율지리,1988-04-23,20250905
4713025026,경상북도 경주시 감포읍 노동리,노동리,1995-01-01,4779525026
4713025028,경상북도 경주시 감포읍 호동리,호동리,1995-01-01,4779525028
4113111100,경기도 성남시 수정구 심곡동,심곡동,1989-05-01,13060111
4711133041,경상북도 포항시 남구 장기면 대곡리,대곡리,1995-01-01,4778038541
4711133043,경상북도 포항시 남구 장기면 정천리,정천리,1995-01-01,4778038543
4715044000,경상북도 김천시 대덕면,대덕면,1995-01-01,4786047000
